timestamp,site,generation_w,consumption_w,grid_import_w,grid_export_w,battery_soc_pct,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh
2026-09-11T19:25:00+12:00,Muriwai 5kW + Batteries,182,914,732,0,,0.01516,0.07617,0.06102,0.0
2026-09-11T19:30:00+12:00,Muriwai 5kW + Batteries,144,896,752,0,,0.01198,0.07466,0.06268,0.0
2026-09-11T19:35:00+12:00,Muriwai 5kW + Batteries,120,930,811,0,,0.00999,0.07754,0.06755,0.0
2026-09-11T19:40:00+12:00,Muriwai 5kW + Batteries,91,915,824,0,,0.00758,0.07628,0.0687,0.0
2026-09-11T19:45:00+12:00,Muriwai 5kW + Batteries,60,876,815,0,,0.00503,0.07296,0.06793,0.0
2026-09-11T19:50:00+12:00,Muriwai 5kW + Batteries,37,883,846,0,,0.00309,0.07362,0.07053,0.0
2026-09-11T19:55:00+12:00,Muriwai 5kW + Batteries,15,804,790,0,,0.00122,0.06702,0.0658,0.0
2026-09-11T20:00:00+12:00,Muriwai 5kW + Batteries,0,824,824,0,,0.0,0.06864,0.06864,0.0
2026-09-11T20:05:00+12:00,Muriwai 5kW + Batteries,0,789,789,0,,0.0,0.06574,0.06574,0.0
2026-09-11T20:10:00+12:00,Muriwai 5kW + Batteries,0,750,750,0,,0.0,0.06249,0.06249,0.0
2026-09-11T20:15:00+12:00,Muriwai 5kW + Batteries,0,712,712,0,,0.0,0.05931,0.05931,0.0
2026-09-11T20:20:00+12:00,Muriwai 5kW + Batteries,0,692,692,0,,0.0,0.05764,0.05764,0.0
2026-09-11T20:25:00+12:00,Muriwai 5kW + Batteries,0,683,683,0,,0.0,0.05688,0.05688,0.0
2026-09-11T20:30:00+12:00,Muriwai 5kW + Batteries,0,689,689,0,,0.0,0.0574,0.0574,0.0
2026-09-11T20:35:00+12:00,Muriwai 5kW + Batteries,0,642,642,0,,0.0,0.05352,0.05352,0.0
2026-09-11T20:40:00+12:00,Muriwai 5kW + Batteries,0,573,573,0,,0.0,0.04774,0.04774,0.0
2026-09-11T20:45:00+12:00,Muriwai 5kW + Batteries,0,586,586,0,,0.0,0.04886,0.04886,0.0
2026-09-11T20:50:00+12:00,Muriwai 5kW + Batteries,0,599,599,0,,0.0,0.0499,0.0499,0.0
2026-09-11T20:55:00+12:00,Muriwai 5kW + Batteries,0,588,588,0,,0.0,0.04903,0.04903,0.0
2026-09-11T21:00:00+12:00,Muriwai 5kW + Batteries,0,519,519,0,,0.0,0.04325,0.04325,0.0
2026-09-11T21:05:00+12:00,Muriwai 5kW + Batteries,0,545,545,0,,0.0,0.04544,0.04544,0.0
2026-09-11T21:10:00+12:00,Muriwai 5kW + Batteries,0,469,469,0,,0.0,0.03908,0.03908,0.0
2026-09-11T21:15:00+12:00,Muriwai 5kW + Batteries,0,494,494,0,,0.0,0.04119,0.04119,0.0
2026-09-11T21:20:00+12:00,Muriwai 5kW + Batteries,0,492,492,0,,0.0,0.04101,0.04101,0.0
2026-09-11T21:25:00+12:00,Muriwai 5kW + Batteries,0,450,450,0,,0.0,0.03749,0.03749,0.0
2026-09-11T21:30:00+12:00,Muriwai 5kW + Batteries,0,421,421,0,,0.0,0.03506,0.03506,0.0
2026-09-11T21:35:00+12:00,Muriwai 5kW + Batteries,0,411,411,0,,0.0,0.03423,0.03423,0.0
2026-09-11T21:40:00+12:00,Muriwai 5kW + Batteries,0,370,370,0,,0.0,0.03083,0.03083,0.0
2026-09-11T21:45:00+12:00,Muriwai 5kW + Batteries,0,408,408,0,,0.0,0.03398,0.03398,0.0
2026-09-11T21:50:00+12:00,Muriwai 5kW + Batteries,0,383,383,0,,0.0,0.03189,0.03189,0.0
2026-09-11T21:55:00+12:00,Muriwai 5kW + Batteries,0,408,408,0,,0.0,0.03404,0.03404,0.0
2026-09-11T22:00:00+12:00,Muriwai 5kW + Batteries,0,349,349,0,,0.0,0.02908,0.02908,0.0
2026-09-11T22:05:00+12:00,Muriwai 5kW + Batteries,0,345,345,0,,0.0,0.02874,0.02874,0.0
2026-09-11T22:10:00+12:00,Muriwai 5kW + Batteries,0,358,358,0,,0.0,0.02986,0.02986,0.0
2026-09-11T22:15:00+12:00,Muriwai 5kW + Batteries,0,329,329,0,,0.0,0.02745,0.02745,0.0
2026-09-11T22:20:00+12:00,Muriwai 5kW + Batteries,0,317,317,0,,0.0,0.02639,0.02639,0.0
2026-09-11T22:25:00+12:00,Muriwai 5kW + Batteries,0,272,272,0,,0.0,0.02268,0.02268,0.0
2026-09-11T22:30:00+12:00,Muriwai 5kW + Batteries,0,318,318,0,,0.0,0.02646,0.02646,0.0
2026-09-11T22:35:00+12:00,Muriwai 5kW + Batteries,0,286,286,0,,0.0,0.02387,0.02387,0.0
2026-09-11T22:40:00+12:00,Muriwai 5kW + Batteries,0,319,319,0,,0.0,0.02658,0.02658,0.0
2026-09-11T22:45:00+12:00,Muriwai 5kW + Batteries,0,252,252,0,,0.0,0.02101,0.02101,0.0
2026-09-11T22:50:00+12:00,Muriwai 5kW + Batteries,0,308,308,0,,0.0,0.02564,0.02564,0.0
2026-09-11T22:55:00+12:00,Muriwai 5kW + Batteries,0,248,248,0,,0.0,0.02063,0.02063,0.0
2026-09-11T23:00:00+12:00,Muriwai 5kW + Batteries,0,258,258,0,,0.0,0.02149,0.02149,0.0
2026-09-11T23:05:00+12:00,Muriwai 5kW + Batteries,0,233,233,0,,0.0,0.01943,0.01943,0.0
2026-09-11T23:10:00+12:00,Muriwai 5kW + Batteries,0,292,292,0,,0.0,0.02431,0.02431,0.0
2026-09-11T23:15:00+12:00,Muriwai 5kW + Batteries,0,262,262,0,,0.0,0.02187,0.02187,0.0
2026-09-11T23:20:00+12:00,Muriwai 5kW + Batteries,0,268,268,0,,0.0,0.02235,0.02235,0.0
2026-09-11T23:25:00+12:00,Muriwai 5kW + Batteries,0,218,218,0,,0.0,0.01816,0.01816,0.0
2026-09-11T23:30:00+12:00,Muriwai 5kW + Batteries,0,225,225,0,,0.0,0.01878,0.01878,0.0
2026-09-11T23:35:00+12:00,Muriwai 5kW + Batteries,0,262,262,0,,0.0,0.02187,0.02187,0.0
2026-09-11T23:40:00+12:00,Muriwai 5kW + Batteries,0,280,280,0,,0.0,0.0233,0.0233,0.0
2026-09-11T23:45:00+12:00,Muriwai 5kW + Batteries,0,242,242,0,,0.0,0.02018,0.02018,0.0
2026-09-11T23:50:00+12:00,Muriwai 5kW + Batteries,0,277,277,0,,0.0,0.0231,0.0231,0.0
2026-09-11T23:55:00+12:00,Muriwai 5kW + Batteries,0,251,251,0,,0.0,0.02089,0.02089,0.0
2026-09-12T00:00:00+12:00,Muriwai 5kW + Batteries,0,270,270,0,,0.0,0.02254,0.02254,0.0
2026-09-12T00:05:00+12:00,Muriwai 5kW + Batteries,0,237,237,0,,0.0,0.01979,0.01979,0.0
2026-09-12T00:10:00+12:00,Muriwai 5kW + Batteries,0,314,314,0,,0.0,0.02617,0.02617,0.0
2026-09-12T00:15:00+12:00,Muriwai 5kW + Batteries,0,240,240,0,,0.0,0.02001,0.02001,0.0
2026-09-12T00:20:00+12:00,Muriwai 5kW + Batteries,0,339,339,0,,0.0,0.02828,0.02828,0.0
2026-09-12T00:25:00+12:00,Muriwai 5kW + Batteries,0,327,327,0,,0.0,0.02723,0.02723,0.0
2026-09-12T00:30:00+12:00,Muriwai 5kW + Batteries,0,339,339,0,,0.0,0.02826,0.02826,0.0
2026-09-12T00:35:00+12:00,Muriwai 5kW + Batteries,0,333,333,0,,0.0,0.02779,0.02779,0.0
2026-09-12T00:40:00+12:00,Muriwai 5kW + Batteries,0,241,241,0,,0.0,0.02011,0.02011,0.0
2026-09-12T00:45:00+12:00,Muriwai 5kW + Batteries,0,266,266,0,,0.0,0.0222,0.0222,0.0
2026-09-12T00:50:00+12:00,Muriwai 5kW + Batteries,0,274,274,0,,0.0,0.02281,0.02281,0.0
2026-09-12T00:55:00+12:00,Muriwai 5kW + Batteries,0,255,255,0,,0.0,0.02126,0.02126,0.0
2026-09-12T01:00:00+12:00,Muriwai 5kW + Batteries,0,244,244,0,,0.0,0.02033,0.02033,0.0
2026-09-12T01:05:00+12:00,Muriwai 5kW + Batteries,0,344,344,0,,0.0,0.02865,0.02865,0.0
2026-09-12T01:10:00+12:00,Muriwai 5kW + Batteries,0,257,257,0,,0.0,0.02144,0.02144,0.0
2026-09-12T01:15:00+12:00,Muriwai 5kW + Batteries,0,286,286,0,,0.0,0.02382,0.02382,0.0
2026-09-12T01:20:00+12:00,Muriwai 5kW + Batteries,0,341,341,0,,0.0,0.02844,0.02844,0.0
2026-09-12T01:25:00+12:00,Muriwai 5kW + Batteries,0,278,278,0,,0.0,0.02315,0.02315,0.0
2026-09-12T01:30:00+12:00,Muriwai 5kW + Batteries,0,343,343,0,,0.0,0.02858,0.02858,0.0
2026-09-12T01:35:00+12:00,Muriwai 5kW + Batteries,0,340,340,0,,0.0,0.02832,0.02832,0.0
2026-09-12T01:40:00+12:00,Muriwai 5kW + Batteries,0,313,313,0,,0.0,0.02609,0.02609,0.0
2026-09-12T01:45:00+12:00,Muriwai 5kW + Batteries,0,229,229,0,,0.0,0.01909,0.01909,0.0
2026-09-12T01:50:00+12:00,Muriwai 5kW + Batteries,0,300,300,0,,0.0,0.02498,0.02498,0.0
2026-09-12T01:55:00+12:00,Muriwai 5kW + Batteries,0,307,307,0,,0.0,0.02555,0.02555,0.0
2026-09-12T02:00:00+12:00,Muriwai 5kW + Batteries,0,310,310,0,,0.0,0.02584,0.02584,0.0
2026-09-12T02:05:00+12:00,Muriwai 5kW + Batteries,0,256,256,0,,0.0,0.0213,0.0213,0.0
2026-09-12T02:10:00+12:00,Muriwai 5kW + Batteries,0,264,264,0,,0.0,0.022,0.022,0.0
2026-09-12T02:15:00+12:00,Muriwai 5kW + Batteries,0,270,270,0,,0.0,0.02254,0.02254,0.0
2026-09-12T02:20:00+12:00,Muriwai 5kW + Batteries,0,241,241,0,,0.0,0.02011,0.02011,0.0
2026-09-12T02:25:00+12:00,Muriwai 5kW + Batteries,0,330,330,0,,0.0,0.02752,0.02752,0.0
2026-09-12T02:30:00+12:00,Muriwai 5kW + Batteries,0,337,337,0,,0.0,0.02805,0.02805,0.0
2026-09-12T02:35:00+12:00,Muriwai 5kW + Batteries,0,345,345,0,,0.0,0.02874,0.02874,0.0
2026-09-12T02:40:00+12:00,Muriwai 5kW + Batteries,0,238,238,0,,0.0,0.0198,0.0198,0.0
2026-09-12T02:45:00+12:00,Muriwai 5kW + Batteries,0,255,255,0,,0.0,0.02127,0.02127,0.0
2026-09-12T02:50:00+12:00,Muriwai 5kW + Batteries,0,334,334,0,,0.0,0.02787,0.02787,0.0
2026-09-12T02:55:00+12:00,Muriwai 5kW + Batteries,0,303,303,0,,0.0,0.02527,0.02527,0.0
2026-09-12T03:00:00+12:00,Muriwai 5kW + Batteries,0,320,320,0,,0.0,0.02664,0.02664,0.0
2026-09-12T03:05:00+12:00,Muriwai 5kW + Batteries,0,231,231,0,,0.0,0.01927,0.01927,0.0
2026-09-12T03:10:00+12:00,Muriwai 5kW + Batteries,0,327,327,0,,0.0,0.02724,0.02724,0.0
2026-09-12T03:15:00+12:00,Muriwai 5kW + Batteries,0,285,285,0,,0.0,0.02371,0.02371,0.0
2026-09-12T03:20:00+12:00,Muriwai 5kW + Batteries,0,330,330,0,,0.0,0.02746,0.02746,0.0
2026-09-12T03:25:00+12:00,Muriwai 5kW + Batteries,0,334,334,0,,0.0,0.02785,0.02785,0.0
2026-09-12T03:30:00+12:00,Muriwai 5kW + Batteries,0,328,328,0,,0.0,0.02735,0.02735,0.0
2026-09-12T03:35:00+12:00,Muriwai 5kW + Batteries,0,290,290,0,,0.0,0.02419,0.02419,0.0
2026-09-12T03:40:00+12:00,Muriwai 5kW + Batteries,0,303,303,0,,0.0,0.02521,0.02521,0.0
2026-09-12T03:45:00+12:00,Muriwai 5kW + Batteries,0,320,320,0,,0.0,0.02664,0.02664,0.0
2026-09-12T03:50:00+12:00,Muriwai 5kW + Batteries,0,235,235,0,,0.0,0.01957,0.01957,0.0
2026-09-12T03:55:00+12:00,Muriwai 5kW + Batteries,0,310,310,0,,0.0,0.02585,0.02585,0.0
2026-09-12T04:00:00+12:00,Muriwai 5kW + Batteries,0,330,330,0,,0.0,0.02747,0.02747,0.0
2026-09-12T04:05:00+12:00,Muriwai 5kW + Batteries,0,284,284,0,,0.0,0.02368,0.02368,0.0
2026-09-12T04:10:00+12:00,Muriwai 5kW + Batteries,0,276,276,0,,0.0,0.02297,0.02297,0.0
2026-09-12T04:15:00+12:00,Muriwai 5kW + Batteries,0,259,259,0,,0.0,0.0216,0.0216,0.0
2026-09-12T04:20:00+12:00,Muriwai 5kW + Batteries,0,360,360,0,,0.0,0.03,0.03,0.0
2026-09-12T04:25:00+12:00,Muriwai 5kW + Batteries,0,338,338,0,,0.0,0.02819,0.02819,0.0
2026-09-12T04:30:00+12:00,Muriwai 5kW + Batteries,0,333,333,0,,0.0,0.02772,0.02772,0.0
2026-09-12T04:35:00+12:00,Muriwai 5kW + Batteries,0,293,293,0,,0.0,0.0244,0.0244,0.0
2026-09-12T04:40:00+12:00,Muriwai 5kW + Batteries,0,348,348,0,,0.0,0.029,0.029,0.0
2026-09-12T04:45:00+12:00,Muriwai 5kW + Batteries,0,348,348,0,,0.0,0.02899,0.02899,0.0
2026-09-12T04:50:00+12:00,Muriwai 5kW + Batteries,0,368,368,0,,0.0,0.03066,0.03066,0.0
2026-09-12T04:55:00+12:00,Muriwai 5kW + Batteries,0,329,329,0,,0.0,0.0274,0.0274,0.0
2026-09-12T05:00:00+12:00,Muriwai 5kW + Batteries,0,393,393,0,,0.0,0.03274,0.03274,0.0
2026-09-12T05:05:00+12:00,Muriwai 5kW + Batteries,0,403,403,0,,0.0,0.03359,0.03359,0.0
2026-09-12T05:10:00+12:00,Muriwai 5kW + Batteries,0,421,421,0,,0.0,0.03508,0.03508,0.0
2026-09-12T05:15:00+12:00,Muriwai 5kW + Batteries,0,396,396,0,,0.0,0.03299,0.03299,0.0
2026-09-12T05:20:00+12:00,Muriwai 5kW + Batteries,0,440,440,0,,0.0,0.03665,0.03665,0.0
2026-09-12T05:25:00+12:00,Muriwai 5kW + Batteries,0,368,368,0,,0.0,0.03064,0.03064,0.0
2026-09-12T05:30:00+12:00,Muriwai 5kW + Batteries,0,379,379,0,,0.0,0.03157,0.03157,0.0
2026-09-12T05:35:00+12:00,Muriwai 5kW + Batteries,0,426,426,0,,0.0,0.0355,0.0355,0.0
2026-09-12T05:40:00+12:00,Muriwai 5kW + Batteries,0,402,402,0,,0.0,0.03349,0.03349,0.0
2026-09-12T05:45:00+12:00,Muriwai 5kW + Batteries,0,524,524,0,,0.0,0.04363,0.04363,0.0
2026-09-12T05:50:00+12:00,Muriwai 5kW + Batteries,0,515,515,0,,0.0,0.04291,0.04291,0.0
2026-09-12T05:55:00+12:00,Muriwai 5kW + Batteries,0,559,559,0,,0.0,0.04659,0.04659,0.0
2026-09-12T06:00:00+12:00,Muriwai 5kW + Batteries,0,550,550,0,,0.0,0.04584,0.04584,0.0
2026-09-12T06:05:00+12:00,Muriwai 5kW + Batteries,13,576,563,0,,0.00112,0.04801,0.04689,0.0
2026-09-12T06:10:00+12:00,Muriwai 5kW + Batteries,33,616,582,0,,0.00278,0.05133,0.04854,0.0
2026-09-12T06:15:00+12:00,Muriwai 5kW + Batteries,61,569,508,0,,0.00506,0.04739,0.04233,0.0
2026-09-12T06:20:00+12:00,Muriwai 5kW + Batteries,85,572,487,0,,0.0071,0.04766,0.04056,0.0
2026-09-12T06:25:00+12:00,Muriwai 5kW + Batteries,119,651,532,0,,0.0099,0.05424,0.04434,0.0
2026-09-12T06:30:00+12:00,Muriwai 5kW + Batteries,153,634,482,0,,0.01273,0.05286,0.04013,0.0
2026-09-12T06:35:00+12:00,Muriwai 5kW + Batteries,180,672,492,0,,0.01498,0.056,0.04102,0.0
2026-09-12T06:40:00+12:00,Muriwai 5kW + Batteries,207,660,453,0,,0.01724,0.05497,0.03773,0.0
2026-09-12T06:45:00+12:00,Muriwai 5kW + Batteries,237,693,456,0,,0.01978,0.05776,0.03798,0.0
2026-09-12T06:50:00+12:00,Muriwai 5kW + Batteries,283,789,507,0,,0.02356,0.06577,0.04221,0.0
2026-09-12T06:55:00+12:00,Muriwai 5kW + Batteries,310,779,469,0,,0.02585,0.06492,0.03907,0.0
2026-09-12T07:00:00+12:00,Muriwai 5kW + Batteries,350,713,362,0,,0.0292,0.05938,0.03018,0.0
2026-09-12T07:05:00+12:00,Muriwai 5kW + Batteries,373,763,390,0,,0.03108,0.06362,0.03254,0.0
2026-09-12T07:10:00+12:00,Muriwai 5kW + Batteries,439,818,380,0,,0.03655,0.06819,0.03164,0.0
2026-09-12T07:15:00+12:00,Muriwai 5kW + Batteries,480,830,350,0,,0.03998,0.06913,0.02914,0.0
2026-09-12T07:20:00+12:00,Muriwai 5kW + Batteries,522,781,259,0,,0.0435,0.0651,0.0216,0.0
2026-09-12T07:25:00+12:00,Muriwai 5kW + Batteries,521,761,240,0,,0.04344,0.06342,0.01999,0.0
2026-09-12T07:30:00+12:00,Muriwai 5kW + Batteries,577,784,207,0,,0.04806,0.0653,0.01724,0.0
2026-09-12T07:35:00+12:00,Muriwai 5kW + Batteries,660,874,214,0,,0.05504,0.07287,0.01783,0.0
2026-09-12T07:40:00+12:00,Muriwai 5kW + Batteries,706,867,161,0,,0.05886,0.07226,0.01339,0.0
2026-09-12T07:45:00+12:00,Muriwai 5kW + Batteries,721,834,113,0,,0.06009,0.06953,0.00944,0.0
2026-09-12T07:50:00+12:00,Muriwai 5kW + Batteries,714,766,52,0,,0.05946,0.06383,0.00437,0.0
2026-09-12T07:55:00+12:00,Muriwai 5kW + Batteries,808,761,0,47,,0.06735,0.06341,0.0,0.00394
2026-09-12T08:00:00+12:00,Muriwai 5kW + Batteries,828,756,0,72,,0.06904,0.06301,0.0,0.00603
2026-09-12T08:05:00+12:00,Muriwai 5kW + Batteries,931,764,0,167,,0.07758,0.06366,0.0,0.01392
2026-09-12T08:10:00+12:00,Muriwai 5kW + Batteries,933,711,0,222,,0.07774,0.05926,0.0,0.01848
2026-09-12T08:15:00+12:00,Muriwai 5kW + Batteries,967,774,0,193,,0.08057,0.06449,0.0,0.01608
2026-09-12T08:20:00+12:00,Muriwai 5kW + Batteries,1055,658,0,397,,0.08789,0.05483,0.0,0.03307
2026-09-12T08:25:00+12:00,Muriwai 5kW + Batteries,1028,686,0,343,,0.0857,0.05713,0.0,0.02857
2026-09-12T08:30:00+12:00,Muriwai 5kW + Batteries,1047,614,0,432,,0.08723,0.05119,0.0,0.03604
2026-09-12T08:35:00+12:00,Muriwai 5kW + Batteries,1074,594,0,480,,0.08949,0.04948,0.0,0.04001
2026-09-12T08:40:00+12:00,Muriwai 5kW + Batteries,1231,657,0,574,,0.10256,0.05475,0.0,0.0478
2026-09-12T08:45:00+12:00,Muriwai 5kW + Batteries,1256,646,0,611,,0.10469,0.05382,0.0,0.05088
2026-09-12T08:50:00+12:00,Muriwai 5kW + Batteries,1229,618,0,611,,0.1024,0.05148,0.0,0.05093
2026-09-12T08:55:00+12:00,Muriwai 5kW + Batteries,1321,582,0,739,,0.11007,0.0485,0.0,0.06157
2026-09-12T09:00:00+12:00,Muriwai 5kW + Batteries,1306,506,0,800,,0.10885,0.0422,0.0,0.06664
2026-09-12T09:05:00+12:00,Muriwai 5kW + Batteries,1450,486,0,964,,0.12086,0.04051,0.0,0.08036
2026-09-12T09:10:00+12:00,Muriwai 5kW + Batteries,1510,520,0,990,,0.12585,0.04337,0.0,0.08248
2026-09-12T09:15:00+12:00,Muriwai 5kW + Batteries,1404,512,0,892,,0.11702,0.04268,0.0,0.07434
2026-09-12T09:20:00+12:00,Muriwai 5kW + Batteries,1534,488,0,1046,,0.12781,0.04063,0.0,0.08718
2026-09-12T09:25:00+12:00,Muriwai 5kW + Batteries,1462,392,0,1069,,0.12181,0.03268,0.0,0.08912
2026-09-12T09:30:00+12:00,Muriwai 5kW + Batteries,1532,363,0,1169,,0.12766,0.03023,0.0,0.09743
2026-09-12T09:35:00+12:00,Muriwai 5kW + Batteries,1575,429,0,1146,,0.13123,0.03575,0.0,0.09548
2026-09-12T09:40:00+12:00,Muriwai 5kW + Batteries,1647,450,0,1196,,0.13721,0.03754,0.0,0.09967
2026-09-12T09:45:00+12:00,Muriwai 5kW + Batteries,1783,323,0,1461,,0.1486,0.02689,0.0,0.12172
2026-09-12T09:50:00+12:00,Muriwai 5kW + Batteries,1703,392,0,1311,,0.14192,0.03268,0.0,0.10924
2026-09-12T09:55:00+12:00,Muriwai 5kW + Batteries,1766,356,0,1410,,0.14714,0.02965,0.0,0.11749
2026-09-12T10:00:00+12:00,Muriwai 5kW + Batteries,1879,392,0,1487,,0.15658,0.03264,0.0,0.12394
2026-09-12T10:05:00+12:00,Muriwai 5kW + Batteries,1756,290,0,1466,,0.14631,0.02417,0.0,0.12214
2026-09-12T10:10:00+12:00,Muriwai 5kW + Batteries,1955,293,0,1662,,0.16295,0.02443,0.0,0.13852
2026-09-12T10:15:00+12:00,Muriwai 5kW + Batteries,1830,326,0,1504,,0.1525,0.0272,0.0,0.12531
2026-09-12T10:20:00+12:00,Muriwai 5kW + Batteries,1886,367,0,1519,,0.15713,0.03057,0.0,0.12656
2026-09-12T10:25:00+12:00,Muriwai 5kW + Batteries,1990,325,0,1666,,0.16587,0.02706,0.0,0.13881
2026-09-12T10:30:00+12:00,Muriwai 5kW + Batteries,2114,313,0,1801,,0.1762,0.02612,0.0,0.15008
2026-09-12T10:35:00+12:00,Muriwai 5kW + Batteries,2049,296,0,1752,,0.17071,0.0247,0.0,0.14601
2026-09-12T10:40:00+12:00,Muriwai 5kW + Batteries,1956,336,0,1620,,0.163,0.02798,0.0,0.13502
2026-09-12T10:45:00+12:00,Muriwai 5kW + Batteries,2133,347,0,1786,,0.17779,0.02895,0.0,0.14884
2026-09-12T10:50:00+12:00,Muriwai 5kW + Batteries,1996,320,0,1676,,0.16636,0.02668,0.0,0.13968
2026-09-12T10:55:00+12:00,Muriwai 5kW + Batteries,2190,284,0,1906,,0.1825,0.02363,0.0,0.15887
2026-09-12T11:00:00+12:00,Muriwai 5kW + Batteries,2193,349,0,1844,,0.18274,0.0291,0.0,0.15364
2026-09-12T11:05:00+12:00,Muriwai 5kW + Batteries,2283,252,0,2032,,0.19025,0.02096,0.0,0.1693
2026-09-12T11:10:00+12:00,Muriwai 5kW + Batteries,2107,332,0,1775,,0.17557,0.02768,0.0,0.14789
2026-09-12T11:15:00+12:00,Muriwai 5kW + Batteries,2284,286,0,1998,,0.19036,0.02381,0.0,0.16654
2026-09-12T11:20:00+12:00,Muriwai 5kW + Batteries,2387,302,0,2085,,0.19892,0.02516,0.0,0.17376
2026-09-12T11:25:00+12:00,Muriwai 5kW + Batteries,2149,347,0,1802,,0.17909,0.0289,0.0,0.15019
2026-09-12T11:30:00+12:00,Muriwai 5kW + Batteries,2348,344,0,2004,,0.19565,0.02867,0.0,0.16698
2026-09-12T11:35:00+12:00,Muriwai 5kW + Batteries,2275,317,0,1958,,0.18958,0.02643,0.0,0.16314
2026-09-12T11:40:00+12:00,Muriwai 5kW + Batteries,2408,344,0,2063,,0.20064,0.02869,0.0,0.17195
2026-09-12T11:45:00+12:00,Muriwai 5kW + Batteries,2378,254,0,2124,,0.1982,0.02117,0.0,0.17704
2026-09-12T11:50:00+12:00,Muriwai 5kW + Batteries,2246,306,0,1940,,0.18719,0.02551,0.0,0.16167
2026-09-12T11:55:00+12:00,Muriwai 5kW + Batteries,2339,235,0,2104,,0.19492,0.01959,0.0,0.17533
2026-09-12T12:00:00+12:00,Muriwai 5kW + Batteries,2280,344,0,1936,,0.18999,0.02863,0.0,0.16136
2026-09-12T12:05:00+12:00,Muriwai 5kW + Batteries,2382,277,0,2105,,0.19851,0.02307,0.0,0.17544
2026-09-12T12:10:00+12:00,Muriwai 5kW + Batteries,2334,345,0,1989,,0.19453,0.02879,0.0,0.16574
2026-09-12T12:15:00+12:00,Muriwai 5kW + Batteries,2546,240,0,2306,,0.21215,0.01999,0.0,0.19215
2026-09-12T12:20:00+12:00,Muriwai 5kW + Batteries,2552,249,0,2303,,0.21265,0.02077,0.0,0.19189
2026-09-12T12:25:00+12:00,Muriwai 5kW + Batteries,2539,264,0,2275,,0.2116,0.02203,0.0,0.18956
2026-09-12T12:30:00+12:00,Muriwai 5kW + Batteries,2539,309,0,2229,,0.21156,0.02579,0.0,0.18577
2026-09-12T12:35:00+12:00,Muriwai 5kW + Batteries,2358,290,0,2067,,0.19648,0.0242,0.0,0.17228
2026-09-12T12:40:00+12:00,Muriwai 5kW + Batteries,2455,329,0,2126,,0.2046,0.02743,0.0,0.17717
2026-09-12T12:45:00+12:00,Muriwai 5kW + Batteries,2423,315,0,2107,,0.2019,0.02628,0.0,0.17562
2026-09-12T12:50:00+12:00,Muriwai 5kW + Batteries,2372,314,0,2058,,0.19769,0.02616,0.0,0.17153
2026-09-12T12:55:00+12:00,Muriwai 5kW + Batteries,2583,297,0,2286,,0.21523,0.02471,0.0,0.19052
2026-09-12T13:00:00+12:00,Muriwai 5kW + Batteries,2481,343,0,2138,,0.20677,0.02857,0.0,0.1782
2026-09-12T13:05:00+12:00,Muriwai 5kW + Batteries,2477,305,0,2172,,0.2064,0.02544,0.0,0.18096
2026-09-12T13:10:00+12:00,Muriwai 5kW + Batteries,2459,330,0,2129,,0.20493,0.02752,0.0,0.17742
2026-09-12T13:15:00+12:00,Muriwai 5kW + Batteries,2572,315,0,2257,,0.21432,0.02623,0.0,0.18809
2026-09-12T13:20:00+12:00,Muriwai 5kW + Batteries,2456,294,0,2162,,0.20465,0.0245,0.0,0.18014
2026-09-12T13:25:00+12:00,Muriwai 5kW + Batteries,2334,286,0,2048,,0.1945,0.02384,0.0,0.17066
2026-09-12T13:30:00+12:00,Muriwai 5kW + Batteries,2453,274,0,2179,,0.20444,0.02287,0.0,0.18157
2026-09-12T13:35:00+12:00,Muriwai 5kW + Batteries,2512,269,0,2243,,0.2093,0.02241,0.0,0.1869
2026-09-12T13:40:00+12:00,Muriwai 5kW + Batteries,2447,329,0,2118,,0.20391,0.02745,0.0,0.17647
2026-09-12T13:45:00+12:00,Muriwai 5kW + Batteries,2446,292,0,2154,,0.20384,0.02432,0.0,0.17951
2026-09-12T13:50:00+12:00,Muriwai 5kW + Batteries,2410,370,0,2040,,0.20083,0.03086,0.0,0.16997
2026-09-12T13:55:00+12:00,Muriwai 5kW + Batteries,2410,283,0,2127,,0.20083,0.02358,0.0,0.17726
2026-09-12T14:00:00+12:00,Muriwai 5kW + Batteries,2296,379,0,1917,,0.19136,0.03157,0.0,0.15979
2026-09-12T14:05:00+12:00,Muriwai 5kW + Batteries,2488,338,0,2150,,0.20731,0.02818,0.0,0.17913
2026-09-12T14:10:00+12:00,Muriwai 5kW + Batteries,2317,286,0,2030,,0.19305,0.02387,0.0,0.16917
2026-09-12T14:15:00+12:00,Muriwai 5kW + Batteries,2239,292,0,1947,,0.18658,0.02437,0.0,0.16221
2026-09-12T14:20:00+12:00,Muriwai 5kW + Batteries,2232,345,0,1886,,0.18596,0.02877,0.0,0.15719
2026-09-12T14:25:00+12:00,Muriwai 5kW + Batteries,2211,381,0,1829,,0.18422,0.03178,0.0,0.15244
2026-09-12T14:30:00+12:00,Muriwai 5kW + Batteries,2324,340,0,1983,,0.19363,0.02836,0.0,0.16527
2026-09-12T14:35:00+12:00,Muriwai 5kW + Batteries,2217,328,0,1889,,0.18478,0.02737,0.0,0.1574
